# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
2 2 1.000000000000000e+00 1.000000000000000e+00 2.369999999999992e+00 4.219409282700436e-01 -2.521852144285570e+00 -1.655926910248994e+00 4.112705217086736e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.379999999999992e+00 4.201680672268922e-01 -2.525514505217807e+00 -1.651811695203073e+00 4.117658214993511e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.389999999999992e+00 4.184100418410057e-01 -2.529194167132748e+00 -1.647691726289829e+00 4.122213801988224e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.399999999999991e+00 4.166666666666681e-01 -2.532891076705007e+00 -1.643567398361858e+00 4.126377102106145e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.409999999999991e+00 4.149377593361011e-01 -2.536605179419038e+00 -1.639439101126248e+00 4.130153281594423e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.419999999999991e+00 4.132231404958693e-01 -2.540336419605381e+00 -1.635307219104549e+00 4.133547544563876e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.429999999999991e+00 4.115226337448575e-01 -2.544084740476479e+00 -1.631172131597038e+00 4.136565128761417e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.547850084162027e+00 -1.627034212651142e+00 4.139211301462184e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.551632391743872e+00 -1.622893831033916e+00 4.141491355481363e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.555431603290450e+00 -1.618751350208444e+00 4.143410605304733e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.559247657890745e+00 -1.614607128314062e+00 4.144974383337598e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.563080493687771e+00 -1.610461518150255e+00 4.146188036270864e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.566930047911579e+00 -1.606314867164149e+00 4.147056921563637e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.570796256911763e+00 -1.602167517441445e+00 4.147586404041068e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.574679056189495e+00 -1.598019805700714e+00 4.147781852606325e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.578578380429045e+00 -1.593872063290911e+00 4.147648637065467e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.582494163528819e+00 -1.589724616192013e+00 4.147192125063838e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.586426338631894e+00 -1.585577785018671e+00 4.146417679132482e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.590374838156044e+00 -1.581431885026749e+00 4.145330653843320e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.594339593823280e+00 -1.577287226122664e+00 4.143936393071173e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.598320536688874e+00 -1.573144112875409e+00 4.142240227361269e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.602317597169878e+00 -1.569002844531155e+00 4.140247471400341e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.606330705073149e+00 -1.564863715030330e+00 4.137963421589837e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.610359789622869e+00 -1.560727013027076e+00 4.135393353719152e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.614404779487551e+00 -1.556593021910984e+00 4.132542520737225e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.618465602806558e+00 -1.552462019831012e+00 4.129416150620638e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.622542187216115e+00 -1.548334279721477e+00 4.126019444336265e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.626634459874820e+00 -1.544210069330049e+00 4.122357573896535e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.630742347488668e+00 -1.540089651247639e+00 4.118435680505455e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.634865776335569e+00 -1.535973282940098e+00 4.114258872793293e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.639004672289386e+00 -1.531861216781636e+00 4.109832225138061e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.643158960843478e+00 -1.527753700089878e+00 4.105160776071752e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.647328567133761e+00 -1.523650975162473e+00 4.100249526769302e-01
2 2 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.651513415961281e+00 -1.519553279315176e+00 4.095103439618310e-01
