# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.279999999999994e+00 4.385964912280713e-01 -2.113044772191227e+00 -1.383582716170005e+00 2.338146517991168e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.289999999999994e+00 4.366812227074248e-01 -2.116292611402723e+00 -1.361991216994269e+00 2.015276646470905e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.299999999999994e+00 4.347826086956534e-01 -2.119628899001085e+00 -1.342866387695936e+00 1.822368686123087e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.309999999999993e+00 4.329004329004341e-01 -2.123044618664635e+00 -1.325364028912175e+00 1.684623947498848e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.319999999999993e+00 4.310344827586219e-01 -2.126533378551650e+00 -1.309072778200027e+00 1.577596619463389e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.329999999999993e+00 4.291845493562245e-01 -2.130090211127161e+00 -1.293747218989204e+00 1.490186727239332e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.339999999999993e+00 4.273504273504287e-01 -2.133711051214297e+00 -1.279223865345056e+00 1.416404644388144e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.349999999999993e+00 4.255319148936184e-01 -2.137392459168613e+00 -1.265385845483669e+00 1.352646902731915e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.359999999999992e+00 4.237288135593234e-01 -2.141131455673789e+00 -1.252145384230342e+00 1.296575654578773e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.369999999999992e+00 4.219409282700436e-01 -2.144925414974159e+00 -1.239434104995661e+00 1.246587368582296e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.379999999999992e+00 4.201680672268922e-01 -2.148771991762236e+00 -1.227197219210993e+00 1.201534066407140e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.389999999999992e+00 4.184100418410057e-01 -2.152669068854392e+00 -1.215389830073341e+00 1.160565471391164e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.399999999999991e+00 4.166666666666681e-01 -2.156614718416960e+00 -1.203974467914580e+00 1.123034124669891e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.409999999999991e+00 4.149377593361011e-01 -2.160607172411242e+00 -1.192919383070288e+00 1.088435539236239e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.419999999999991e+00 4.132231404958693e-01 -2.164644799532979e+00 -1.182197325679984e+00 1.056368926298460e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.429999999999991e+00 4.115226337448575e-01 -2.168726086862008e+00 -1.171784650182847e+00 1.026510549896067e+00
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.172849625012909e+00 -1.161660643133156e+00 9.985951294295589e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.177014095943099e+00 -1.151807008735576e+00 9.724025381025996e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.181218262815487e+00 -1.142207468356525e+00 9.477480843105742e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.185460961475040e+00 -1.132847444070980e+00 9.244752765411374e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.189741093211130e+00 -1.123713805277165e+00 9.024503469085504e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.194057618557267e+00 -1.114794663395094e+00 8.815580439015696e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.198409551937367e+00 -1.106079203745800e+00 8.616983568307864e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.202795957009563e+00 -1.097557546548073e+00 8.427839347598430e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.207215942590551e+00 -1.089220630982110e+00 8.247380303201185e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.211668659066639e+00 -1.081060117718980e+00 8.074928452542345e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.216153295216433e+00 -1.073068306374688e+00 7.909881869879940e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.220669075383747e+00 -1.065238065133055e+00 7.751703685623949e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.225215256950744e+00 -1.057562770370964e+00 7.599913008379945e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.229791128069596e+00 -1.050036254566773e+00 7.454077379776025e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.234396005618461e+00 -1.042652761115875e+00 7.313806461410083e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.239029233352656e+00 -1.035406904943055e+00 7.178746719912613e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.243690180226833e+00 -1.028293638009024e+00 7.048576926395439e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.248378238867374e+00 -1.021308218972269e+00 6.923004324860710e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.253092824177493e+00 -1.014446186397334e+00 6.801761353574928e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.257833372060033e+00 -1.007703335004948e+00 6.684602826234641e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.262599338244730e+00 -1.001075694543056e+00 6.571303497571638e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.267390197209069e+00 -9.945595109261256e-01 6.461655952079447e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.272205441182666e+00 -9.881512293454420e-01 6.355468765662934e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.277044579226899e+00 -9.818474790988643e-01 6.252564898887861e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.281907136382211e+00 -9.756450599260207e-01 6.152780287630673e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.286792652876672e+00 -9.695409296662205e-01 6.055962602682718e-01
8192 8192 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.291700683389907e+00 -9.635321930823562e-01 5.961970154537700e-01
