# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.172849625012889e+00 -1.161660643133153e+00 9.985951294295249e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.177014095943080e+00 -1.151807008735578e+00 9.724025381025987e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.181218262815548e+00 -1.142207468356530e+00 9.477480843105722e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.185460961474990e+00 -1.132847444070984e+00 9.244752765411106e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.189741093211145e+00 -1.123713805277164e+00 9.024503469085325e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.194057618557284e+00 -1.114794663395082e+00 8.815580439015946e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.198409551937305e+00 -1.106079203745799e+00 8.616983568307766e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.202795957009626e+00 -1.097557546548067e+00 8.427839347598634e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.207215942590557e+00 -1.089220630982120e+00 8.247380303201347e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.211668659066652e+00 -1.081060117718993e+00 8.074928452542406e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.216153295216466e+00 -1.073068306374687e+00 7.909881869880158e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.220669075383744e+00 -1.065238065133060e+00 7.751703685623885e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.225215256950660e+00 -1.057562770370982e+00 7.599913008379591e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.229791128069551e+00 -1.050036254566780e+00 7.454077379776618e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.234396005618500e+00 -1.042652761115881e+00 7.313806461410132e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.239029233352611e+00 -1.035406904943050e+00 7.178746719912714e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.243690180226833e+00 -1.028293638009021e+00 7.048576926395240e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.248378238867415e+00 -1.021308218972281e+00 6.923004324860553e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.253092824177496e+00 -1.014446186397354e+00 6.801761353574983e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.257833372059958e+00 -1.007703335004972e+00 6.684602826234722e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.262599338244720e+00 -1.001075694543056e+00 6.571303497571146e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.267390197209087e+00 -9.945595109261163e-01 6.461655952079411e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.272205441182697e+00 -9.881512293454455e-01 6.355468765662741e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.277044579226959e+00 -9.818474790988769e-01 6.252564898887750e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.281907136382245e+00 -9.756450599260149e-01 6.152780287630636e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.286792652876640e+00 -9.695409296661976e-01 6.055962602682584e-01
524288 524288 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.291700683389926e+00 -9.635321930823606e-01 5.961970154537442e-01
