# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
256 256 1.000000000000000e+00 1.000000000000000e+00 2.169999999999996e+00 4.608294930875584e-01 -2.083624429626957e+00 -1.586042658953150e+00 1.233293107631580e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.179999999999996e+00 4.587155963302760e-01 -2.085946205903901e+00 -1.573446848385257e+00 1.286800080554686e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.189999999999996e+00 4.566210045662109e-01 -2.088327031763754e+00 -1.560285851001370e+00 1.346564756512941e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.199999999999996e+00 4.545454545454554e-01 -2.090769372703825e+00 -1.546489144098442e+00 1.414277691352415e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.209999999999996e+00 4.524886877828063e-01 -2.093276035990330e+00 -1.531965661263841e+00 1.492425394151588e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.219999999999995e+00 4.504504504504514e-01 -2.095850280671614e+00 -1.516593207507169e+00 1.584884489231575e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.229999999999995e+00 4.484304932735436e-01 -2.098495990643530e+00 -1.500199033627362e+00 1.698200922364368e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.239999999999995e+00 4.464285714285725e-01 -2.101217970977214e+00 -1.482519716311406e+00 1.844812152735009e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.249999999999995e+00 4.444444444444455e-01 -2.104022525806776e+00 -1.463101051917187e+00 2.053523552754957e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.259999999999994e+00 4.424778761061958e-01 -2.106918857014668e+00 -1.440976877771685e+00 2.407661089680456e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.269999999999994e+00 4.405286343612346e-01 -2.109922536022916e+00 -1.414287441206012e+00 2.906671340744167e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.279999999999994e+00 4.385964912280713e-01 -2.113050828690310e+00 -1.385774310991069e+00 2.626373398295811e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.289999999999994e+00 4.366812227074248e-01 -2.116293699138698e+00 -1.362439775902578e+00 2.093606141931410e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.299999999999994e+00 4.347826086956534e-01 -2.119629075074636e+00 -1.342940856977710e+00 1.835943446321175e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.309999999999993e+00 4.329004329004341e-01 -2.123044646667247e+00 -1.325375965062664e+00 1.686814603421298e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.319999999999993e+00 4.310344827586219e-01 -2.126533382992035e+00 -1.309074679977121e+00 1.577946093710210e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.329999999999993e+00 4.291845493562245e-01 -2.130090211831422e+00 -1.293747521731247e+00 1.490242353290071e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.339999999999993e+00 4.273504273504287e-01 -2.133711051326215e+00 -1.279223913589288e+00 1.416413499828873e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.349999999999993e+00 4.255319148936184e-01 -2.137392459186459e+00 -1.265385853191828e+00 1.352648315039531e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.359999999999992e+00 4.237288135593234e-01 -2.141131455676649e+00 -1.252145385466785e+00 1.296575880559925e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.369999999999992e+00 4.219409282700436e-01 -2.144925414974625e+00 -1.239434105195003e+00 1.246587404904938e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.379999999999992e+00 4.201680672268922e-01 -2.148771991762321e+00 -1.227197219243322e+00 1.201534072277659e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.389999999999992e+00 4.184100418410057e-01 -2.152669068854407e+00 -1.215389830078618e+00 1.160565472345948e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.399999999999991e+00 4.166666666666681e-01 -2.156614718416963e+00 -1.203974467915448e+00 1.123034124826257e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.409999999999991e+00 4.149377593361011e-01 -2.160607172411239e+00 -1.192919383070431e+00 1.088435539262032e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.419999999999991e+00 4.132231404958693e-01 -2.164644799532974e+00 -1.182197325680007e+00 1.056368926302750e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.429999999999991e+00 4.115226337448575e-01 -2.168726086862010e+00 -1.171784650182850e+00 1.026510549896783e+00
256 256 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.172849625012912e+00 -1.161660643133156e+00 9.985951294296710e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.177014095943099e+00 -1.151807008735576e+00 9.724025381026195e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.181218262815488e+00 -1.142207468356526e+00 9.477480843105833e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.185460961475043e+00 -1.132847444070980e+00 9.244752765411374e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.189741093211127e+00 -1.123713805277164e+00 9.024503469085460e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.194057618557269e+00 -1.114794663395095e+00 8.815580439015692e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.198409551937366e+00 -1.106079203745800e+00 8.616983568307874e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.202795957009569e+00 -1.097557546548071e+00 8.427839347598456e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.207215942590555e+00 -1.089220630982110e+00 8.247380303201208e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.211668659066642e+00 -1.081060117718980e+00 8.074928452542368e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.216153295216427e+00 -1.073068306374688e+00 7.909881869879951e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.220669075383749e+00 -1.065238065133056e+00 7.751703685623917e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.225215256950745e+00 -1.057562770370964e+00 7.599913008379965e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.229791128069595e+00 -1.050036254566772e+00 7.454077379776023e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.234396005618457e+00 -1.042652761115875e+00 7.313806461410116e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.239029233352659e+00 -1.035406904943055e+00 7.178746719912595e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.243690180226837e+00 -1.028293638009028e+00 7.048576926395476e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.248378238867372e+00 -1.021308218972270e+00 6.923004324860693e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.253092824177501e+00 -1.014446186397334e+00 6.801761353574910e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.257833372060033e+00 -1.007703335004946e+00 6.684602826234632e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.262599338244730e+00 -1.001075694543055e+00 6.571303497571667e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.267390197209070e+00 -9.945595109261247e-01 6.461655952079454e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.272205441182670e+00 -9.881512293454415e-01 6.355468765662907e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.277044579226903e+00 -9.818474790988660e-01 6.252564898887883e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.281907136382216e+00 -9.756450599260229e-01 6.152780287630695e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.286792652876671e+00 -9.695409296662212e-01 6.055962602682712e-01
256 256 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.291700683389908e+00 -9.635321930823555e-01 5.961970154537686e-01
