# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
8 8 1.000000000000000e+00 1.000000000000000e+00 2.159999999999997e+00 4.629629629629637e-01 -2.104496048236922e+00 -1.609119788294333e+00 9.942817615345626e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.169999999999996e+00 4.608294930875584e-01 -2.106812566350568e+00 -1.599093234445223e+00 1.010967539776748e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.179999999999996e+00 4.587155963302760e-01 -2.109175670882832e+00 -1.588901764205245e+00 1.027255278560482e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.189999999999996e+00 4.566210045662109e-01 -2.111585895072079e+00 -1.578549651942070e+00 1.043086085489898e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.199999999999996e+00 4.545454545454554e-01 -2.114043746422952e+00 -1.568041763059783e+00 1.058400728824345e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.209999999999996e+00 4.524886877828063e-01 -2.116549704366843e+00 -1.557383554848575e+00 1.073140150931586e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.219999999999995e+00 4.504504504504514e-01 -2.119104217972669e+00 -1.546581072071026e+00 1.087246006265461e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.229999999999995e+00 4.484304932735436e-01 -2.121707703731025e+00 -1.535640937078851e+00 1.100661215893891e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.239999999999995e+00 4.464285714285725e-01 -2.124360543434881e+00 -1.524570334337891e+00 1.113330529798351e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.249999999999995e+00 4.444444444444455e-01 -2.127063082179754e+00 -1.513376989330194e+00 1.125201087557972e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.259999999999994e+00 4.424778761061958e-01 -2.129815626505582e+00 -1.502069141897907e+00 1.136222967652442e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.269999999999994e+00 4.405286343612346e-01 -2.132618442701424e+00 -1.490655514192298e+00 1.146349715492611e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.279999999999994e+00 4.385964912280713e-01 -2.135471755292639e+00 -1.479145273489556e+00 1.155538840431237e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.289999999999994e+00 4.366812227074248e-01 -2.138375745728307e+00 -1.467547990230717e+00 1.163752272425467e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.299999999999994e+00 4.347826086956534e-01 -2.141330551284411e+00 -1.455873591733059e+00 1.170956769709811e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.309999999999993e+00 4.329004329004341e-01 -2.144336264195833e+00 -1.444132312102254e+00 1.177124269780259e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.319999999999993e+00 4.310344827586219e-01 -2.147392931027320e+00 -1.432334638945880e+00 1.182232177156422e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.329999999999993e+00 4.291845493562245e-01 -2.150500552290734e+00 -1.420491257547589e+00 1.186263582745058e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.339999999999993e+00 4.273504273504287e-01 -2.153659082312624e+00 -1.408612993205627e+00 1.189207411129645e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.349999999999993e+00 4.255319148936184e-01 -2.156868429353131e+00 -1.396710752468147e+00 1.191058493706286e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.359999999999992e+00 4.237288135593234e-01 -2.160128455973946e+00 -1.384795464010472e+00 1.191817567222953e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.369999999999992e+00 4.219409282700436e-01 -2.163438979650002e+00 -1.372878019895690e+00 1.191491198901513e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.379999999999992e+00 4.201680672268922e-01 -2.166799773616622e+00 -1.360969217940353e+00 1.190091640877674e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.389999999999992e+00 4.184100418410057e-01 -2.170210567941055e+00 -1.349079705872341e+00 1.187636618133215e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.399999999999991e+00 4.166666666666681e-01 -2.173671050804872e+00 -1.337219927919702e+00 1.184149055375450e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.409999999999991e+00 4.149377593361011e-01 -2.177180869981470e+00 -1.325400074409099e+00 1.179656749405222e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.419999999999991e+00 4.132231404958693e-01 -2.180739634491050e+00 -1.313630034882577e+00 1.174191994381586e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.429999999999991e+00 4.115226337448575e-01 -2.184346916413976e+00 -1.301919355163893e+00 1.167791168021999e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.188002252842233e+00 -1.290277198723153e+00 1.160494287165779e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.191705147947977e+00 -1.278712312603260e+00 1.152344541278501e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.195455075147782e+00 -1.267232998086101e+00 1.143387812398260e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.199251479341138e+00 -1.255847086192668e+00 1.133672189740452e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.203093779202087e+00 -1.244561918031290e+00 1.123247486711101e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.206981369503469e+00 -1.233384329933704e+00 1.112164767459674e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.210913623454112e+00 -1.222320643250924e+00 1.100475889362444e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.214889895030463e+00 -1.211376658621091e+00 1.088233067000383e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.218909521285367e+00 -1.200557654470171e+00 1.075488462313744e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.222971824618242e+00 -1.189868389464123e+00 1.062293804709840e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.227076114992360e+00 -1.179313108597871e+00 1.048700043999430e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.231221692086660e+00 -1.168895552582061e+00 1.034757038164858e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.235407847371098e+00 -1.158618970172745e+00 1.020513277140676e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.239633866096270e+00 -1.148486133081128e+00 1.006015643030796e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.243899029189615e+00 -1.138499353099757e+00 9.913092065076490e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.248202615052131e+00 -1.128660501087123e+00 9.764370585460992e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.252543901251026e+00 -1.118971027463685e+00 9.614401761421354e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.256922166105117e+00 -1.109431983887974e+00 9.463573202544007e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.261336690161118e+00 -1.100044045800754e+00 9.312249638833328e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.265786757560170e+00 -1.090807535547297e+00 9.160772479635717e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.270271657294980e+00 -1.081722445811985e+00 9.009459625842722e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.274790684358940e+00 -1.072788463124775e+00 8.858605509612960e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.279343140789398e+00 -1.064004991225047e+00 8.708481335569180e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.283928336607981e+00 -1.055371174094274e+00 8.559335497676799e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.288545590661436e+00 -1.046885918494480e+00 8.411394146708351e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.293194231366960e+00 -1.038547915874005e+00 8.264861884258189e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.297873597366369e+00 -1.030355663525493e+00 8.119922560613286e-01
