# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.209999999999996e+00 4.524886877828063e-01 -2.093252661823060e+00 -1.531965661265007e+00 1.492425393700193e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.219999999999995e+00 4.504504504504514e-01 -2.095826800738820e+00 -1.516593207560969e+00 1.584884468874411e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.229999999999995e+00 4.484304932735436e-01 -2.098472404942642e+00 -1.500199035845854e+00 1.698200114101080e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.239999999999995e+00 4.464285714285725e-01 -2.101194279415983e+00 -1.482519791978825e+00 1.844786546418525e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.249999999999995e+00 4.444444444444455e-01 -2.103998726045405e+00 -1.463102732587120e+00 2.053077025387553e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.259999999999994e+00 4.424778761061958e-01 -2.106894939291458e+00 -1.440968601944635e+00 2.418038021641890e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.269999999999994e+00 4.405286343612346e-01 -2.109901458786374e+00 -1.410864432989576e+00 3.616401938777260e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.279999999999994e+00 4.385964912280713e-01 -2.113044772191226e+00 -1.383582716170005e+00 2.338146517991010e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.289999999999994e+00 4.366812227074248e-01 -2.116292611402723e+00 -1.361991216994268e+00 2.015276646470955e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.299999999999994e+00 4.347826086956534e-01 -2.119628899001075e+00 -1.342866387695935e+00 1.822368686123059e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.309999999999993e+00 4.329004329004341e-01 -2.123044618664663e+00 -1.325364028912176e+00 1.684623947498912e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.319999999999993e+00 4.310344827586219e-01 -2.126533378551640e+00 -1.309072778200027e+00 1.577596619463393e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.329999999999993e+00 4.291845493562245e-01 -2.130090211127154e+00 -1.293747218989204e+00 1.490186727239323e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.339999999999993e+00 4.273504273504287e-01 -2.133711051214323e+00 -1.279223865345058e+00 1.416404644388138e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.349999999999993e+00 4.255319148936184e-01 -2.137392459168603e+00 -1.265385845483670e+00 1.352646902731918e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.359999999999992e+00 4.237288135593234e-01 -2.141131455673789e+00 -1.252145384230343e+00 1.296575654578736e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.369999999999992e+00 4.219409282700436e-01 -2.144925414974145e+00 -1.239434104995662e+00 1.246587368582351e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.379999999999992e+00 4.201680672268922e-01 -2.148771991762251e+00 -1.227197219210992e+00 1.201534066407117e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.389999999999992e+00 4.184100418410057e-01 -2.152669068854404e+00 -1.215389830073340e+00 1.160565471391192e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.399999999999991e+00 4.166666666666681e-01 -2.156614718416972e+00 -1.203974467914577e+00 1.123034124669906e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.409999999999991e+00 4.149377593361011e-01 -2.160607172411237e+00 -1.192919383070288e+00 1.088435539236257e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.419999999999991e+00 4.132231404958693e-01 -2.164644799532976e+00 -1.182197325679990e+00 1.056368926298464e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.429999999999991e+00 4.115226337448575e-01 -2.168726086861993e+00 -1.171784650182845e+00 1.026510549896088e+00
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.172849625012885e+00 -1.161660643133151e+00 9.985951294295409e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.177014095943091e+00 -1.151807008735573e+00 9.724025381025524e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.181218262815520e+00 -1.142207468356526e+00 9.477480843105651e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.185460961475051e+00 -1.132847444070973e+00 9.244752765411549e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.189741093211133e+00 -1.123713805277164e+00 9.024503469085703e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.194057618557288e+00 -1.114794663395089e+00 8.815580439015781e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.198409551937356e+00 -1.106079203745800e+00 8.616983568307784e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.202795957009560e+00 -1.097557546548067e+00 8.427839347598463e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.207215942590556e+00 -1.089220630982111e+00 8.247380303201134e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.211668659066630e+00 -1.081060117718982e+00 8.074928452542356e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.216153295216460e+00 -1.073068306374683e+00 7.909881869880084e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.220669075383763e+00 -1.065238065133054e+00 7.751703685624048e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.225215256950739e+00 -1.057562770370962e+00 7.599913008380048e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.229791128069625e+00 -1.050036254566760e+00 7.454077379776000e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.234396005618478e+00 -1.042652761115874e+00 7.313806461410167e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.239029233352651e+00 -1.035406904943056e+00 7.178746719912512e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.243690180226831e+00 -1.028293638009027e+00 7.048576926395521e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.248378238867361e+00 -1.021308218972276e+00 6.923004324860615e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.253092824177510e+00 -1.014446186397335e+00 6.801761353574995e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.257833372060031e+00 -1.007703335004943e+00 6.684602826234440e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.262599338244715e+00 -1.001075694543051e+00 6.571303497571598e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.267390197209097e+00 -9.945595109261287e-01 6.461655952079408e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.272205441182669e+00 -9.881512293454404e-01 6.355468765662915e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.277044579226934e+00 -9.818474790988740e-01 6.252564898887774e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.281907136382231e+00 -9.756450599260340e-01 6.152780287630675e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.286792652876693e+00 -9.695409296662265e-01 6.055962602682635e-01
131072 131072 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.291700683389905e+00 -9.635321930823471e-01 5.961970154537635e-01
