# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.289999999999994e+00 4.366812227074248e-01 -2.116292611403238e+00 -1.361991217897548e+00 2.015277334177014e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.299999999999994e+00 4.347826086956534e-01 -2.119628899001087e+00 -1.342866387696372e+00 1.822368686457363e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.309999999999993e+00 4.329004329004341e-01 -2.123044618664633e+00 -1.325364028912176e+00 1.684623947499027e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.319999999999993e+00 4.310344827586219e-01 -2.126533378551645e+00 -1.309072778200026e+00 1.577596619463377e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.329999999999993e+00 4.291845493562245e-01 -2.130090211127156e+00 -1.293747218989205e+00 1.490186727239330e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.339999999999993e+00 4.273504273504287e-01 -2.133711051214306e+00 -1.279223865345056e+00 1.416404644388145e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.349999999999993e+00 4.255319148936184e-01 -2.137392459168616e+00 -1.265385845483669e+00 1.352646902731917e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.359999999999992e+00 4.237288135593234e-01 -2.141131455673790e+00 -1.252145384230342e+00 1.296575654578767e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.369999999999992e+00 4.219409282700436e-01 -2.144925414974163e+00 -1.239434104995661e+00 1.246587368582301e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.379999999999992e+00 4.201680672268922e-01 -2.148771991762246e+00 -1.227197219210992e+00 1.201534066407138e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.389999999999992e+00 4.184100418410057e-01 -2.152669068854394e+00 -1.215389830073339e+00 1.160565471391161e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.399999999999991e+00 4.166666666666681e-01 -2.156614718416960e+00 -1.203974467914580e+00 1.123034124669894e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.409999999999991e+00 4.149377593361011e-01 -2.160607172411239e+00 -1.192919383070287e+00 1.088435539236235e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.419999999999991e+00 4.132231404958693e-01 -2.164644799532975e+00 -1.182197325679983e+00 1.056368926298461e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.429999999999991e+00 4.115226337448575e-01 -2.168726086862010e+00 -1.171784650182846e+00 1.026510549896067e+00
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.172849625012914e+00 -1.161660643133155e+00 9.985951294295523e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.177014095943101e+00 -1.151807008735575e+00 9.724025381025991e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.181218262815487e+00 -1.142207468356526e+00 9.477480843105789e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.185460961475043e+00 -1.132847444070979e+00 9.244752765411393e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.189741093211128e+00 -1.123713805277163e+00 9.024503469085448e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.194057618557267e+00 -1.114794663395096e+00 8.815580439015690e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.198409551937367e+00 -1.106079203745800e+00 8.616983568307857e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.202795957009571e+00 -1.097557546548071e+00 8.427839347598453e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.207215942590552e+00 -1.089220630982111e+00 8.247380303201197e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.211668659066640e+00 -1.081060117718980e+00 8.074928452542363e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.216153295216428e+00 -1.073068306374688e+00 7.909881869879936e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.220669075383751e+00 -1.065238065133056e+00 7.751703685623931e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.225215256950742e+00 -1.057562770370964e+00 7.599913008379977e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.229791128069595e+00 -1.050036254566772e+00 7.454077379776012e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.234396005618459e+00 -1.042652761115875e+00 7.313806461410131e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.239029233352657e+00 -1.035406904943055e+00 7.178746719912581e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.243690180226837e+00 -1.028293638009028e+00 7.048576926395468e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.248378238867373e+00 -1.021308218972270e+00 6.923004324860691e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.253092824177501e+00 -1.014446186397333e+00 6.801761353574910e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.257833372060035e+00 -1.007703335004946e+00 6.684602826234637e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.262599338244732e+00 -1.001075694543055e+00 6.571303497571684e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.267390197209073e+00 -9.945595109261240e-01 6.461655952079471e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.272205441182670e+00 -9.881512293454420e-01 6.355468765662921e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.277044579226902e+00 -9.818474790988672e-01 6.252564898887881e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.281907136382217e+00 -9.756450599260240e-01 6.152780287630688e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.286792652876673e+00 -9.695409296662221e-01 6.055962602682710e-01
1024 1024 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.291700683389906e+00 -9.635321930823566e-01 5.961970154537690e-01
