# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
16 16 1.000000000000000e+00 1.000000000000000e+00 2.000000000000000e+00 5.000000000000000e-01 -2.057001644015791e+00 -1.745530668990919e+00 7.255087677365626e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.010000000000000e+00 4.975124378109453e-01 -2.058577267498264e+00 -1.738178415930049e+00 7.450618268650887e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.020000000000000e+00 4.950495049504952e-01 -2.060189961143088e+00 -1.730626957154798e+00 7.653575460689866e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.029999999999999e+00 4.926108374384238e-01 -2.061840546341638e+00 -1.722868633722453e+00 7.864427037575872e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.039999999999999e+00 4.901960784313728e-01 -2.063529875286215e+00 -1.714895310615587e+00 8.083656271238381e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.049999999999999e+00 4.878048780487808e-01 -2.065258832882818e+00 -1.706698364979879e+00 8.311754005697812e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.059999999999999e+00 4.854368932038838e-01 -2.067028338662343e+00 -1.698268683768296e+00 8.549207661381676e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.069999999999999e+00 4.830917874396139e-01 -2.068839348636595e+00 -1.689596674173265e+00 8.796486551510428e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.079999999999998e+00 4.807692307692312e-01 -2.070692857029291e+00 -1.680672290844717e+00 9.054022892167850e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.089999999999998e+00 4.784688995215315e-01 -2.072589897793543e+00 -1.671485084497555e+00 9.322187921808135e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.099999999999998e+00 4.761904761904767e-01 -2.074531545806493e+00 -1.662024277054133e+00 9.601262642538959e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.109999999999998e+00 4.739336492891000e-01 -2.076518917609331e+00 -1.652278868873221e+00 9.891402874500396e-01
16 16 1.000000000000000e+00 1.000000000000000e+00 2.119999999999997e+00 4.716981132075477e-01 -2.078553171537893e+00 -1.642237783794064e+00 1.019259859632998e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.129999999999997e+00 4.694835680751180e-01 -2.080635507066544e+00 -1.631890057560803e+00 1.050462794701633e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.139999999999997e+00 4.672897196261689e-01 -2.082767163168259e+00 -1.621225074561032e+00 1.082700679900644e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.149999999999997e+00 4.651162790697682e-01 -2.084949415478841e+00 -1.610232856579751e+00 1.115893547923549e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.159999999999997e+00 4.629629629629637e-01 -2.087183572046223e+00 -1.598904405310761e+00 1.149924499592363e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.169999999999996e+00 4.608294930875584e-01 -2.089470967449854e+00 -1.587232097586702e+00 1.184634598219086e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.179999999999996e+00 4.587155963302760e-01 -2.091812955094015e+00 -1.575210128647439e+00 1.219818442045943e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.189999999999996e+00 4.566210045662109e-01 -2.094210897515624e+00 -1.562834994314810e+00 1.255220895919912e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.199999999999996e+00 4.545454545454554e-01 -2.096666154604633e+00 -1.550105997850223e+00 1.290535514069699e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.209999999999996e+00 4.524886877828063e-01 -2.099180069714748e+00 -1.537025761857612e+00 1.325405197012106e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.219999999999995e+00 4.504504504504514e-01 -2.101753953743731e+00 -1.523600720331661e+00 1.359425581680959e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.229999999999995e+00 4.484304932735436e-01 -2.104389067383116e+00 -1.509841561458540e+00 1.392151552163833e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.239999999999995e+00 4.464285714285725e-01 -2.107086601870983e+00 -1.495763588769245e+00 1.423107072693047e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.249999999999995e+00 4.444444444444455e-01 -2.109847658719908e+00 -1.481386967455496e+00 1.451798288553224e+00
16 16 1.000000000000000e+00 1.000000000000000e+00 2.259999999999994e+00 4.424778761061958e-01 -2.112673229023669e+00 -1.466736824715434e+00 1.477729530925848e+00
