# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.000000000000000e+00 5.000000000000000e-01 -2.051585625712605e+00 -1.745564575312552e+00 7.248714486015781e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.010000000000000e+00 4.975124378109453e-01 -2.053133982970869e+00 -1.738219111143207e+00 7.443423493151972e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.020000000000000e+00 4.950495049504952e-01 -2.054719374643971e+00 -1.730675217124071e+00 7.645668296476701e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.029999999999999e+00 4.926108374384238e-01 -2.056342618826886e+00 -1.722925063641482e+00 7.856048389257364e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.039999999999999e+00 4.901960784313728e-01 -2.058004565659237e+00 -1.714960184027858e+00 8.075240454920768e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.049999999999999e+00 4.878048780487808e-01 -2.059706100176567e+00 -1.706771390716260e+00 8.304012149614738e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.059999999999999e+00 4.854368932038838e-01 -2.061448145550747e+00 -1.698348676069133e+00 8.543239106464042e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.069999999999999e+00 4.830917874396139e-01 -2.063231666793529e+00 -1.689681094209391e+00 8.793926109653695e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.079999999999998e+00 4.807692307692312e-01 -2.065057675014243e+00 -1.680756619072495e+00 9.057233728860823e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.089999999999998e+00 4.784688995215315e-01 -2.066927232347640e+00 -1.671561972377100e+00 9.334512195946433e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.099999999999998e+00 4.761904761904767e-01 -2.068841457698419e+00 -1.662082413094370e+00 9.627345023406538e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.109999999999998e+00 4.739336492891000e-01 -2.070801533492496e+00 -1.652301476998585e+00 9.937605932172864e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.119999999999997e+00 4.716981132075477e-01 -2.072808713682428e+00 -1.642200650560060e+00 1.026753428014835e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.129999999999997e+00 4.694835680751180e-01 -2.074864333336694e+00 -1.631758957081926e+00 1.061983671034768e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.139999999999997e+00 4.672897196261689e-01 -2.076969820256899e+00 -1.620952423405132e+00 1.099782677708094e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.149999999999997e+00 4.651162790697682e-01 -2.079126709235084e+00 -1.609753380705650e+00 1.140562096069460e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.159999999999997e+00 4.629629629629637e-01 -2.081336659812611e+00 -1.598129529347241e+00 1.184842081523394e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.169999999999996e+00 4.608294930875584e-01 -2.083601478784209e+00 -1.586042658953151e+00 1.233293107631575e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.179999999999996e+00 4.587155963302760e-01 -2.085923149296895e+00 -1.573446848385257e+00 1.286800080554692e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.189999999999996e+00 4.566210045662109e-01 -2.088303869392486e+00 -1.560285851001370e+00 1.346564756512766e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.199999999999996e+00 4.545454545454554e-01 -2.090746104568315e+00 -1.546489144098466e+00 1.414277691343216e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.209999999999996e+00 4.524886877828063e-01 -2.093252662090561e+00 -1.531965661265006e+00 1.492425393700188e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.219999999999995e+00 4.504504504504514e-01 -2.095826801007529e+00 -1.516593207560968e+00 1.584884468874420e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.229999999999995e+00 4.484304932735436e-01 -2.098472405212553e+00 -1.500199035845855e+00 1.698200114101096e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.239999999999995e+00 4.464285714285725e-01 -2.101194279687120e+00 -1.482519791978825e+00 1.844786546418493e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.249999999999995e+00 4.444444444444455e-01 -2.103998726317700e+00 -1.463102732587119e+00 2.053077025387604e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.259999999999994e+00 4.424778761061958e-01 -2.106894939564996e+00 -1.440968601944635e+00 2.418038021641927e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.269999999999994e+00 4.405286343612346e-01 -2.109901458786377e+00 -1.410864432989489e+00 3.616401938631739e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.279999999999994e+00 4.385964912280713e-01 -2.113044772191224e+00 -1.383582716170004e+00 2.338146517990952e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.289999999999994e+00 4.366812227074248e-01 -2.116292611402711e+00 -1.361991216994268e+00 2.015276646470880e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.299999999999994e+00 4.347826086956534e-01 -2.119628899001084e+00 -1.342866387695935e+00 1.822368686123086e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.309999999999993e+00 4.329004329004341e-01 -2.123044618664650e+00 -1.325364028912175e+00 1.684623947498860e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.319999999999993e+00 4.310344827586219e-01 -2.126533378551649e+00 -1.309072778200027e+00 1.577596619463407e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.329999999999993e+00 4.291845493562245e-01 -2.130090211127151e+00 -1.293747218989204e+00 1.490186727239352e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.339999999999993e+00 4.273504273504287e-01 -2.133711051214304e+00 -1.279223865345056e+00 1.416404644388129e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.349999999999993e+00 4.255319148936184e-01 -2.137392459168631e+00 -1.265385845483669e+00 1.352646902731929e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.359999999999992e+00 4.237288135593234e-01 -2.141131455673801e+00 -1.252145384230344e+00 1.296575654578779e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.369999999999992e+00 4.219409282700436e-01 -2.144925414974152e+00 -1.239434104995662e+00 1.246587368582295e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.379999999999992e+00 4.201680672268922e-01 -2.148771991762247e+00 -1.227197219210992e+00 1.201534066407149e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.389999999999992e+00 4.184100418410057e-01 -2.152669068854403e+00 -1.215389830073339e+00 1.160565471391168e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.399999999999991e+00 4.166666666666681e-01 -2.156614718416949e+00 -1.203974467914581e+00 1.123034124669877e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.409999999999991e+00 4.149377593361011e-01 -2.160607172411240e+00 -1.192919383070287e+00 1.088435539236231e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.419999999999991e+00 4.132231404958693e-01 -2.164644799532967e+00 -1.182197325679983e+00 1.056368926298464e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.429999999999991e+00 4.115226337448575e-01 -2.168726086862027e+00 -1.171784650182847e+00 1.026510549896069e+00
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.172849625012915e+00 -1.161660643133153e+00 9.985951294295522e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.177014095943091e+00 -1.151807008735578e+00 9.724025381026037e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.181218262815472e+00 -1.142207468356522e+00 9.477480843105931e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.185460961475043e+00 -1.132847444070986e+00 9.244752765411354e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.189741093211137e+00 -1.123713805277162e+00 9.024503469085308e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.194057618557269e+00 -1.114794663395094e+00 8.815580439015648e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.198409551937363e+00 -1.106079203745802e+00 8.616983568307878e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.202795957009543e+00 -1.097557546548072e+00 8.427839347598484e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.207215942590543e+00 -1.089220630982114e+00 8.247380303201158e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.211668659066655e+00 -1.081060117718980e+00 8.074928452542405e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.216153295216421e+00 -1.073068306374691e+00 7.909881869880003e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.220669075383761e+00 -1.065238065133060e+00 7.751703685623925e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.225215256950726e+00 -1.057562770370968e+00 7.599913008379947e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.229791128069609e+00 -1.050036254566772e+00 7.454077379776051e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.234396005618442e+00 -1.042652761115873e+00 7.313806461410006e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.239029233352662e+00 -1.035406904943051e+00 7.178746719912734e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.243690180226820e+00 -1.028293638009030e+00 7.048576926395629e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.248378238867363e+00 -1.021308218972276e+00 6.923004324860582e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.253092824177506e+00 -1.014446186397329e+00 6.801761353574950e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.257833372060037e+00 -1.007703335004953e+00 6.684602826234665e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.262599338244725e+00 -1.001075694543057e+00 6.571303497571733e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.267390197209051e+00 -9.945595109261212e-01 6.461655952079403e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.272205441182682e+00 -9.881512293454355e-01 6.355468765662856e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.277044579226918e+00 -9.818474790988652e-01 6.252564898887851e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.281907136382213e+00 -9.756450599260229e-01 6.152780287630714e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.286792652876683e+00 -9.695409296662265e-01 6.055962602682639e-01
65536 65536 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.291700683389898e+00 -9.635321930823531e-01 5.961970154537768e-01
