# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.299999999999994e+00 4.347826086956534e-01 -2.119628899001084e+00 -1.342866387695936e+00 1.822368686123062e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.309999999999993e+00 4.329004329004341e-01 -2.123044618664624e+00 -1.325364028912175e+00 1.684623947498839e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.319999999999993e+00 4.310344827586219e-01 -2.126533378551640e+00 -1.309072778200027e+00 1.577596619463420e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.329999999999993e+00 4.291845493562245e-01 -2.130090211127152e+00 -1.293747218989204e+00 1.490186727239323e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.339999999999993e+00 4.273504273504287e-01 -2.133711051214298e+00 -1.279223865345056e+00 1.416404644388146e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.349999999999993e+00 4.255319148936184e-01 -2.137392459168610e+00 -1.265385845483670e+00 1.352646902731910e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.359999999999992e+00 4.237288135593234e-01 -2.141131455673784e+00 -1.252145384230341e+00 1.296575654578779e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.369999999999992e+00 4.219409282700436e-01 -2.144925414974166e+00 -1.239434104995660e+00 1.246587368582301e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.379999999999992e+00 4.201680672268922e-01 -2.148771991762259e+00 -1.227197219210993e+00 1.201534066407139e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.389999999999992e+00 4.184100418410057e-01 -2.152669068854388e+00 -1.215389830073340e+00 1.160565471391162e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.399999999999991e+00 4.166666666666681e-01 -2.156614718416961e+00 -1.203974467914580e+00 1.123034124669891e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.409999999999991e+00 4.149377593361011e-01 -2.160607172411237e+00 -1.192919383070285e+00 1.088435539236235e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.419999999999991e+00 4.132231404958693e-01 -2.164644799532982e+00 -1.182197325679985e+00 1.056368926298463e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.429999999999991e+00 4.115226337448575e-01 -2.168726086862014e+00 -1.171784650182848e+00 1.026510549896064e+00
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.172849625012931e+00 -1.161660643133153e+00 9.985951294295440e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.177014095943094e+00 -1.151807008735577e+00 9.724025381025959e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.181218262815484e+00 -1.142207468356526e+00 9.477480843105747e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.185460961475042e+00 -1.132847444070979e+00 9.244752765411287e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.189741093211133e+00 -1.123713805277164e+00 9.024503469085520e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.194057618557262e+00 -1.114794663395093e+00 8.815580439015676e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.198409551937364e+00 -1.106079203745800e+00 8.616983568307842e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.202795957009576e+00 -1.097557546548070e+00 8.427839347598514e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.207215942590548e+00 -1.089220630982110e+00 8.247380303201225e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.211668659066645e+00 -1.081060117718980e+00 8.074928452542384e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.216153295216419e+00 -1.073068306374687e+00 7.909881869879962e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.220669075383744e+00 -1.065238065133054e+00 7.751703685623987e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.225215256950738e+00 -1.057562770370962e+00 7.599913008379910e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.229791128069591e+00 -1.050036254566773e+00 7.454077379775982e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.234396005618463e+00 -1.042652761115878e+00 7.313806461410156e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.239029233352653e+00 -1.035406904943057e+00 7.178746719912594e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.243690180226842e+00 -1.028293638009028e+00 7.048576926395463e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.248378238867370e+00 -1.021308218972270e+00 6.923004324860721e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.253092824177498e+00 -1.014446186397334e+00 6.801761353574902e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.257833372060035e+00 -1.007703335004950e+00 6.684602826234621e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.262599338244737e+00 -1.001075694543055e+00 6.571303497571701e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.267390197209074e+00 -9.945595109261265e-01 6.461655952079461e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.272205441182669e+00 -9.881512293454406e-01 6.355468765662918e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.277044579226896e+00 -9.818474790988629e-01 6.252564898887907e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.281907136382211e+00 -9.756450599260238e-01 6.152780287630717e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.286792652876676e+00 -9.695409296662241e-01 6.055962602682766e-01
16384 16384 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.291700683389905e+00 -9.635321930823557e-01 5.961970154537602e-01
