# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
32 32 1.000000000000000e+00 1.000000000000000e+00 2.329999999999993e+00 4.291845493562245e-01 -2.130744874843507e+00 -1.319822396531245e+00 1.783883878631797e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.339999999999993e+00 4.273504273504287e-01 -2.134262998723804e+00 -1.302307102706371e+00 1.717663682711153e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.349999999999993e+00 4.255319148936184e-01 -2.137854504525388e+00 -1.285492416641929e+00 1.644444740986823e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.359999999999992e+00 4.237288135593234e-01 -2.141515978177762e+00 -1.269428585708104e+00 1.568089924692697e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.369999999999992e+00 4.219409282700436e-01 -2.145243899223868e+00 -1.254130273002426e+00 1.491811102504607e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.379999999999992e+00 4.201680672268922e-01 -2.149034777172214e+00 -1.239584003158079e+00 1.418013350812166e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.389999999999992e+00 4.184100418410057e-01 -2.152885252231824e+00 -1.225756309242443e+00 1.348301387856796e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.399999999999991e+00 4.166666666666681e-01 -2.156792161225480e+00 -1.212601253955784e+00 1.283587886549496e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.409999999999991e+00 4.149377593361011e-01 -2.160752573716705e+00 -1.200066602536509e+00 1.224246400988325e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.419999999999991e+00 4.132231404958693e-01 -2.164763805170054e+00 -1.188098423580990e+00 1.170267507846261e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.429999999999991e+00 4.115226337448575e-01 -2.168823413991666e+00 -1.176644216899527e+00 1.121394689114704e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.172929188343756e+00 -1.165654826846277e+00 1.077230723438146e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.177079127303844e+00 -1.155085442600223e+00 1.037314358150887e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.181271419629492e+00 -1.144895963459742e+00 1.001171540101571e+00
32 32 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.185504422280213e+00 -1.135050955156512e+00 9.683469561415331e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.189776639997680e+00 -1.125519365790524e+00 9.384214255000980e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.194086706640068e+00 -1.116274118935121e+00 9.110197478697218e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.198433368562348e+00 -1.107291660977521e+00 8.858125010662278e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.202815470081891e+00 -1.098551510011260e+00 8.625142730809653e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.207231940923040e+00 -1.090035832973801e+00 8.408800041835180e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.211681785459746e+00 -1.081729064133066e+00 8.207005142264172e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.216164073546103e+00 -1.073617569515829e+00 8.017978686897257e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.220677932722293e+00 -1.065689356849533e+00 7.840209539400843e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.225222541596007e+00 -1.057933827866445e+00 7.672414497111115e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.229797124219338e+00 -1.050341568550122e+00 7.513502740510069e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.234400945303392e+00 -1.042904172513854e+00 7.362545097483768e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.239033306135210e+00 -1.035614092811293e+00 7.218747850401438e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.243693541082115e+00 -1.028464517850851e+00 7.081430639322034e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.248381014587030e+00 -1.021449267570276e+00 6.950007952318397e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.253095118574286e+00 -1.014562706539841e+00 6.823973695673133e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.257835270199025e+00 -1.007799671153938e+00 6.702888372209455e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.262600909884767e+00 -1.001155408517957e+00 6.586368446821708e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.267391499603304e+00 -9.946255250306788e-01 6.474077533559167e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.272206521358957e+00 -9.882059430008912e-01 6.365719092411667e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.277045475845844e+00 -9.818928639236648e-01 6.261030373226957e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.281907881252149e+00 -9.756827372820833e-01 6.159777387700270e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.286793272189832e+00 -9.695722339400050e-01 6.061750727872781e-01
32 32 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.291701198731853e+00 -9.635582233566629e-01 5.966762081351646e-01
