# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.000000000000000e+00 5.000000000000000e-01 -2.051585955908167e+00 -1.745564575312554e+00 7.248714486015750e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.010000000000000e+00 4.975124378109453e-01 -2.053134314817405e+00 -1.738219111143208e+00 7.443423493151987e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.020000000000000e+00 4.950495049504952e-01 -2.054719708141499e+00 -1.730675217124072e+00 7.645668296476683e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.029999999999999e+00 4.926108374384238e-01 -2.056342953975387e+00 -1.722925063641481e+00 7.856048389257323e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.039999999999999e+00 4.901960784313728e-01 -2.058004902458725e+00 -1.714960184027857e+00 8.075240454920677e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.049999999999999e+00 4.878048780487808e-01 -2.059706438627020e+00 -1.706771390716256e+00 8.304012149614832e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.059999999999999e+00 4.854368932038838e-01 -2.061448485652186e+00 -1.698348676069132e+00 8.543239106463946e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.069999999999999e+00 4.830917874396139e-01 -2.063232008545930e+00 -1.689681094209393e+00 8.793926109653641e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.079999999999998e+00 4.807692307692312e-01 -2.065058018417615e+00 -1.680756619072496e+00 9.057233728860857e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.089999999999998e+00 4.784688995215315e-01 -2.066927577401981e+00 -1.671561972377100e+00 9.334512195946456e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.099999999999998e+00 4.761904761904767e-01 -2.068841804403761e+00 -1.662082413094371e+00 9.627345023406595e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.109999999999998e+00 4.739336492891000e-01 -2.070801881848814e+00 -1.652301476998586e+00 9.937605932172858e-01
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.119999999999997e+00 4.716981132075477e-01 -2.072809063689723e+00 -1.642200650560062e+00 1.026753428014834e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.129999999999997e+00 4.694835680751180e-01 -2.074864684994965e+00 -1.631758957081924e+00 1.061983671034773e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.139999999999997e+00 4.672897196261689e-01 -2.076970173566140e+00 -1.620952423405132e+00 1.099782677708088e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.149999999999997e+00 4.651162790697682e-01 -2.079127064195311e+00 -1.609753380705651e+00 1.140562096069463e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.159999999999997e+00 4.629629629629637e-01 -2.081337016423821e+00 -1.598129529347241e+00 1.184842081523396e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.169999999999996e+00 4.608294930875584e-01 -2.083601837046387e+00 -1.586042658953150e+00 1.233293107631577e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.179999999999996e+00 4.587155963302760e-01 -2.085923509210056e+00 -1.573446848385258e+00 1.286800080554679e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.189999999999996e+00 4.566210045662109e-01 -2.088304230956637e+00 -1.560285851001370e+00 1.346564756512767e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.199999999999996e+00 4.545454545454554e-01 -2.090746467783431e+00 -1.546489144098465e+00 1.414277691343227e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.209999999999996e+00 4.524886877828063e-01 -2.093253026956658e+00 -1.531965661265006e+00 1.492425393700201e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.219999999999995e+00 4.504504504504514e-01 -2.095827167524608e+00 -1.516593207560968e+00 1.584884468874404e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.229999999999995e+00 4.484304932735436e-01 -2.098472773380606e+00 -1.500199035845854e+00 1.698200114101122e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.239999999999995e+00 4.464285714285725e-01 -2.101194649506138e+00 -1.482519791978824e+00 1.844786546418557e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.249999999999995e+00 4.444444444444455e-01 -2.103999097787730e+00 -1.463102732587118e+00 2.053077025387716e+00
2048 2048 1.000000000000000e+00 1.000000000000000e+00 2.259999999999994e+00 4.424778761061958e-01 -2.106895312685977e+00 -1.440968601944633e+00 2.418038021645011e+00
